Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards,-9999
255,Angelo Blackson,32,ARI,DL,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,BlacAn00
256,Chris Wormley,31,BAL,DL,2,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,WormCh00
257,Isaiah Thomas,26,DET,DL,2,0,0,0,0,0,0,0,0,1,0,0,0.0,3,0,3,0,0,0,,ThomIs01
258,Levi Drake Rodriguez,24,MIN,DL,2,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,0,0,0,,RodrLe00
259,Isaac Ukwu,25,DET,DL,2,1,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,UkwuIs00
260,Brodric Martin,25,DET,DL,2,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,MartBr00
261,Marcus Davenport,28,DET,DL,2,1,0,0,0,0,0,0,0,0,0,0,0.5,2,1,1,0,4,0,,DaveMa00
262,Mike Greene,25,TAM,DL,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,GreeMi01
263,Alex Barrett,30,SFO,DL,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,BarrAl00
264,Justin Jones,28,ARI,DL,3,3,0,0,0,0,0,0,0,1,0,0,0.0,4,3,1,1,1,0,,JoneJu03
265,Javon Hargrave,31,SFO,DL,3,3,0,0,0,0,0,0,0,0,0,0,1.0,7,4,3,1,1,0,,HargJa00
266,Eyioma Uwazurike,26,DEN,DL,4,0,0,0,0,0,0,0,0,0,0,0,0.5,11,3,8,0,1,0,,UwazEy00
267,Jonathan Ford,25,CHI,DL,4,0,0,0,0,0,0,0,0,0,0,0,0.0,9,3,6,1,0,0,,FordJo00
268,Chris Smith,25,DET,DL,5,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,1,0,,SmitCh06
269,Justin Eboigbe,23,LAC,DL,5,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,EboiJu00
270,Kyle Peko,31,DET,DL,5,1,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,1,2,0,,PekoKy00
271,Elijah Garcia,26,NYG,DL,5,3,0,0,0,0,0,0,0,1,0,0,0.0,14,5,9,2,1,0,,GarcEl00
272,Aidan Hutchinson,24,DET,DL,5,5,0,0,0,0,0,1,0,0,0,0,7.5,19,12,7,7,17,0,,HutcAi00
273,Ben Stille,27,2TM,DL,6,0,0,0,0,0,1,0,0,1,0,0,1.0,4,1,3,1,1,0,,StilBe00
274,Darius Robinson,23,ARI,DL,6,0,0,0,0,0,0,0,0,0,0,0,1.0,10,4,6,1,1,0,,RobiDa01
275,Bruce Hector,30,NYJ,DL,6,0,0,0,0,0,0,0,0,0,0,0,1.0,10,4,6,3,1,0,,HectBr00
276,Dominique Robinson,26,CHI,DL,6,1,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,0,1,0,,RobiDo00
277,Bilal Nichols,28,ARI,DL,6,5,0,0,0,0,0,0,0,0,0,0,0.0,10,6,4,1,1,0,,NichBi00
278,Taki Taimani,25,MIN,DL,7,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,TaimTa00
279,Takkarist McKinley,29,NYJ,DL,7,0,0,0,0,0,0,0,0,0,0,0,0.5,9,4,5,1,2,0,,McKiTa00
280,Brenton Cox,24,GNB,DL,7,0,0,0,0,0,0,1,0,0,0,0,4.0,12,8,4,5,7,0,,CoxxBr02
281,Myles Adams,26,2TM,DL,7,0,0,0,0,0,0,0,0,0,0,0,1.0,7,4,3,1,2,0,,AdamMy00
282,Kevin Givens,27,SFO,DL,8,1,0,0,0,0,0,0,0,0,0,0,3.5,11,6,5,2,6,0,,GiveKe01
283,Demone Harris,29,ATL,DL,9,0,0,0,0,0,1,0,0,0,0,0,0.0,11,4,7,1,1,0,,HarrDe06
284,Al-Quadin Muhammad,29,DET,DL,9,2,0,0,0,0,1,0,0,0,0,0,3.0,11,8,3,4,5,0,,MuhaAl00
285,Zacch Pickens,24,CHI,DL,9,3,0,0,0,0,0,0,0,0,0,0,1.0,19,8,11,1,2,0,,PickZa00
286,Ta'Quon Graham,26,ATL,DL,10,0,0,0,0,0,0,0,0,0,0,0,0.0,12,6,6,0,1,0,,GrahTa00
287,James Smith-Williams,27,ATL,DL,10,5,0,0,0,0,0,0,0,0,0,0,1.0,24,12,12,7,2,0,,SmitJa08
288,Mekhi Wingo,21,DET,DL,11,0,0,0,0,0,0,0,0,0,0,0,0.0,9,1,8,0,1,0,,WingMe00
289,Jacob Martin,29,CHI,DL,11,0,0,0,0,0,1,0,0,0,0,0,3.0,15,9,6,3,6,0,,MartJa02
290,Yetur Gross-Matos,26,SFO,DL,11,0,0,0,0,0,0,0,0,0,0,0,4.0,19,14,5,6,7,0,,GrosYe00
291,Pat O'Connor,31,DET,DL,12,0,0,0,0,0,0,0,0,0,0,0,1.0,18,5,13,2,1,0,,OConPa00
292,C.J. Brewer,27,TAM,DL,12,0,0,0,0,0,2,0,0,0,0,0,2.0,12,7,5,3,3,0,,BrewCJ00
293,Evan Anderson,22,SFO,DL,12,1,0,0,0,0,0,1,0,1,0,0,1.0,24,13,11,2,2,0,,AndeEv00
294,D.J. Davidson,25,NYG,DL,12,2,0,0,0,0,0,0,0,2,0,0,2.0,23,12,11,2,2,0,,DaviDJ00
295,Brent Urban,33,BAL,DL,13,0,0,0,0,0,2,0,0,0,0,0,0.0,20,9,11,0,0,0,,UrbaBr00
296,Kentavius Street,28,ATL,DL,13,0,0,0,0,0,0,0,0,0,0,0,1.0,15,9,6,4,1,0,,StreKe00
297,Kalia Davis,26,SFO,DL,13,0,1,2,0,2,1,0,0,0,0,0,0.0,12,6,6,0,0,0,,DaviKa01
298,Colby Wooden,24,GNB,DL,13,1,0,0,0,0,2,0,0,0,0,0,0.0,20,9,11,2,2,0,,WoodCo01
299,Khyiris Tonga,28,ARI,DL,13,1,0,0,0,0,0,0,0,0,0,0,0.0,22,6,16,0,0,0,,TongKh00
300,Jalen Redmond,25,MIN,DL,13,2,0,0,0,0,2,0,0,0,0,0,1.0,18,10,8,6,1,0,,RedmJa01
301,Jordon Riley,26,NYG,DL,13,5,0,0,0,0,0,0,0,0,0,0,0.0,12,7,5,3,1,0,,RileJo00
302,Devonte Wyatt,26,GNB,DL,14,0,0,0,0,0,0,0,0,2,0,0,5.0,23,17,6,9,9,0,,WyatDe00
303,Eric Watts,24,NYJ,DL,14,0,0,0,0,0,0,0,0,0,0,0,0.0,13,7,6,0,0,0,,WattEr00
304,Leonard Taylor,25,NYJ,DL,14,0,0,0,0,0,1,0,0,0,0,0,1.5,24,13,11,4,4,0,,TaylLe01
305,Robert Beal,25,SFO,DL,14,0,0,0,0,0,0,0,0,0,0,0,0.0,17,11,6,0,0,0,,BealRo00
306,Keondre Coburn,24,TEN,DL,15,1,0,0,0,0,0,0,0,0,0,0,0.0,14,7,7,0,0,0,,CobuKe00
307,Greg Gaines,28,TAM,DL,15,3,0,0,0,0,0,0,0,0,0,0,1.0,17,7,10,2,4,0,,GainGr00
308,Darrell Taylor,27,CHI,DL,16,0,0,0,0,0,2,2,0,0,0,0,3.0,32,20,12,3,9,0,,TaylDa00
309,Arron Mosby,25,GNB,DL,16,0,0,0,0,0,2,0,0,0,0,0,0.5,12,6,6,1,2,0,,MosbAr00
310,Jalyn Holmes,28,2TM,DL,16,0,0,0,0,0,0,0,0,0,0,0,2.0,18,11,7,6,3,0,,HolmJa01
311,Tyler Davis,24,LAR,DL,16,0,0,0,0,0,0,0,0,0,0,0,0.5,29,12,17,2,1,0,,DaviTy05
312,Solomon Thomas,29,NYJ,DL,16,1,0,0,0,0,2,1,0,1,0,0,3.5,26,15,11,5,6,0,,ThomSo00
313,Sam Okuayinonu,26,SFO,DL,16,3,0,0,0,0,1,1,0,0,0,0,3.0,35,25,10,6,7,0,,OkuaSa00
314,Levi Onwuzurike,26,DET,DL,16,10,0,0,0,0,0,1,0,0,0,0,1.5,28,16,12,1,13,0,,OnwuLe00
315,Lukas Van Ness,23,GNB,DL,17,0,0,0,0,0,0,1,0,1,0,0,3.0,33,22,11,6,6,0,,VanNLu00
316,James Lynch,25,TEN,DL,17,0,0,0,0,0,2,0,0,0,0,0,1.0,20,6,14,2,2,0,,LyncJa00
317,Jordan Jackson,26,DEN,DL,17,0,0,0,0,0,0,1,0,0,0,0,1.0,17,4,13,1,2,0,,JackJo06
318,Daniel Hardy,26,CHI,DL,17,0,0,0,0,0,0,1,0,0,0,0,0.0,12,7,5,0,0,0,,HardDa01
319,Karl Brooks,24,GNB,DL,17,0,0,0,0,0,2,1,0,3,0,0,3.5,24,14,10,4,6,0,,BrooKa00
320,Austin Booker,22,CHI,DL,17,0,0,0,0,0,0,0,0,0,0,0,1.5,21,14,7,3,4,0,,BookAu00
321,Zach Harrison,23,ATL,DL,17,1,0,0,0,0,2,0,0,0,0,0,1.0,26,6,20,3,1,1,,HarrZa00
322,William Gholston,33,TAM,DL,17,3,0,0,0,0,0,0,0,0,0,0,1.0,12,6,6,1,4,0,,GholWi00
323,Morgan Fox,30,LAC,DL,17,3,0,0,0,0,1,0,0,0,0,0,3.5,27,19,8,4,6,0,,FoxxMo00
324,Kingsley Enagbare,24,GNB,DL,17,7,0,0,0,0,0,2,0,0,0,0,4.5,39,18,21,6,8,0,,EnagKi00
325,Kendal Vickers,29,NOR,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,VickKe00
326,T.Y. McGill,32,2TM,DT,2,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,1,0,,McGiT.00
327,Zion Logue,23,BUF,DT,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,LoguZi00
328,Brandon Dorlus,23,ATL,DT,2,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,DorlBr00
329,Eli Ankou,30,BUF,DT,2,0,0,0,0,0,0,0,0,0,0,0,0.0,5,1,4,0,0,0,,AnkoEl00
330,Marlon Tuipulotu,25,KAN,DT,2,1,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,1,0,0,,TuipMa00
331,Leki Fotu,26,NYJ,DT,2,1,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,FotuLe00
332,T.J. Smith,27,CAR,DT,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,SmitTJ00
333,Sam Roberts,26,CAR,DT,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,RobeSa00
334,Jayden Peevy,25,CAR,DT,4,0,0,0,0,0,1,1,0,0,0,0,1.5,6,2,4,1,3,0,,PeevJa00
335,Christian Barmore,25,NWE,DT,4,0,0,0,0,0,0,0,0,0,0,0,1.0,6,6,0,1,1,0,,BarmCh00
336,Esezi Otomewo,26,JAX,DT,4,2,0,0,0,0,0,0,0,1,0,0,0.5,4,0,4,0,2,0,,OtomEs00
337,Lawrence Guy,34,CIN,DT,4,2,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,GuyxLa00
338,Armon Watts,28,NYG,DT,5,0,0,0,0,0,0,0,0,0,0,0,0.0,7,3,4,2,0,0,,WattAr01
339,Adam Gotsis,32,IND,DT,5,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,0,2,0,,GotsAd00
340,Jaden Crumedy,24,CAR,DT,5,0,0,0,0,0,0,0,0,0,0,0,0.5,13,4,9,0,1,0,,CrumJa00
341,Christian Wilkins,29,LVR,DT,5,5,0,0,0,0,0,0,0,0,0,0,2.0,17,11,6,2,6,0,,WilkCh00
342,Jowon Briggs,23,CLE,DT,6,0,0,0,0,0,0,0,0,1,0,0,0.0,13,3,10,1,2,0,,BrigJo00
343,Khristian Boyd,24,NOR,DT,6,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,BoydKh00
344,Jaquelin Roy,24,NWE,DT,6,1,0,0,0,0,0,0,0,0,0,0,2.0,17,12,5,3,2,0,,RoyxJa00
345,Nesta Jade Silvera,24,LVR,DT,7,0,0,0,0,0,0,0,0,0,0,0,0.0,8,2,6,0,0,0,,JadeNe00
346,Neil Farrell,26,MIA,DT,7,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,1,0,,FarrNe00
347,Matthew Butler,25,LVR,DT,7,1,0,0,0,0,0,0,0,0,0,0,0.0,9,4,5,0,0,0,,ButlMa02
348,Sheldon Rankins,30,CIN,DT,7,7,0,0,0,0,0,0,0,0,0,0,1.0,18,10,8,1,1,0,,RankSh00
349,Tommy Togiai,25,HOU,DT,8,0,0,0,0,0,2,0,0,0,0,0,1.5,28,11,17,2,2,0,,TogiTo00
350,Brandon Pili,25,MIA,DT,8,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,PiliBr00
351,Ruke Orhorhoro,23,ATL,DT,8,0,0,0,0,0,0,0,0,0,0,0,0.0,11,4,7,1,1,0,,OrhoRu00
352,Jordan Jefferson,23,JAX,DT,8,0,0,0,0,0,1,0,0,0,0,0,1.0,12,5,7,1,1,0,,JeffJo01
353,Maurice Hurst Jr.,29,CLE,DT,8,2,0,0,0,0,0,0,0,0,0,0,0.5,16,9,7,4,1,0,,HursMa00
354,Michael Hall,21,CLE,DT,8,3,0,0,0,0,0,0,0,0,0,0,1.0,14,8,6,3,6,0,,HallMi00
355,Jonathan Allen,29,WAS,DT,8,7,0,0,0,0,0,0,0,0,0,0,3.0,19,16,3,3,7,0,,AlleJo01
356,Jordan Phillips,32,2TM,DT,9,0,1,2,0,2,1,0,0,0,0,0,0.0,6,4,2,0,2,0,,PhilJo01
357,Nick Thurman,29,CAR,DT,9,4,0,0,0,0,0,0,0,0,0,0,0.0,19,6,13,1,0,0,,ThurNi00
358,Kurt Hinish,25,HOU,DT,10,0,0,0,0,0,0,0,0,0,0,0,0.0,12,5,7,2,0,0,,HiniKu00
359,Eric Johnson,26,NWE,DT,11,0,0,0,0,0,0,0,0,0,0,0,0.0,17,2,15,0,0,0,,JohnEr01
360,Montravius Adams,29,PIT,DT,11,0,0,0,0,0,0,0,0,0,0,0,1.0,14,9,5,2,1,0,,AdamMo00
361,DeWayne Carter,24,BUF,DT,11,3,0,0,0,0,1,0,0,0,0,0,0.0,14,11,3,5,3,0,,CartDe03
362,Maason Smith,22,JAX,DT,11,5,0,0,0,0,3,0,0,0,0,0,3.0,17,10,7,3,4,0,,SmitMa07
363,Phidarian Mathis,26,WAS,DT,12,0,0,0,0,0,1,0,0,0,0,0,0.0,17,8,9,2,0,0,,MathPh00
364,Naquan Jones,26,ARI,DT,12,0,0,0,0,0,2,0,0,0,0,0,3.0,27,11,16,4,4,0,,JoneNa01
365,Quinton Jefferson,31,2TM,DT,12,0,0,0,0,0,0,0,0,0,0,0,2.0,14,5,9,3,4,0,,JeffQu00
366,Sheldon Day,30,WAS,DT,12,0,0,0,0,0,1,0,0,0,0,0,0.0,24,12,12,2,1,0,,DayxSh00
367,Khalil Davis,28,2TM,DT,12,0,0,0,0,0,0,0,0,0,0,0,1.0,12,7,5,4,2,0,,DaviKh00
368,DeShawn Williams,32,CAR,DT,12,1,0,0,0,0,0,0,0,0,0,0,0.5,16,8,8,0,4,0,,WillDe04
369,Dean Lowry,30,PIT,DT,12,1,0,0,0,0,1,0,0,0,0,0,1.0,5,1,4,0,1,0,,LowrDe00
370,Zachary Carter,25,2TM,DT,12,2,0,0,0,0,1,0,0,0,0,0,1.5,22,10,12,0,2,0,,CartZa00
371,DeForest Buckner,30,IND,DT,12,11,0,0,0,0,1,0,0,0,0,0,6.5,61,24,37,8,14,0,,BuckDe00
372,John Ridgeway,25,NOR,DT,13,0,0,0,0,0,1,0,0,0,0,0,0.0,15,8,7,1,0,0,,RidgJo00
373,McKinnley Jackson,23,CIN,DT,13,1,0,0,0,0,0,1,0,0,0,0,1.0,15,6,9,2,1,0,,JackMc00
374,Jay Tufele,25,CIN,DT,13,3,0,0,0,0,1,0,0,0,0,0,0.5,15,5,10,1,2,0,,TufeJa00
375,Mario Edwards,30,HOU,DT,13,12,0,0,0,0,2,0,0,2,0,0,3.0,31,12,19,3,8,0,,EdwaMa01
376,Austin Johnson,30,BUF,DT,15,1,2,9,0,5,2,0,0,0,0,0,0.5,19,7,12,0,1,0,,JohnAu01
377,Jeremiah Ledbetter,30,JAX,DT,15,3,0,0,0,0,0,0,0,0,0,0,2.0,38,20,18,8,4,0,,LedbJe00
378,Broderick Washington Jr.,28,BAL,DT,15,5,0,0,0,0,2,1,0,0,0,0,2.0,21,9,12,1,2,0,,WashBr01
379,Byron Cowart,28,CHI,DT,15,7,0,0,0,0,0,0,0,0,0,0,2.5,26,14,12,5,4,0,,CowaBy00
380,Isaiahh Loudermilk,27,PIT,DT,16,0,0,0,0,0,1,0,0,0,0,0,0.0,17,10,7,0,0,0,,LoudIs00
381,Adetomiwa Adebawore,23,IND,DT,16,0,0,0,0,0,0,0,0,0,0,0,1.0,7,5,2,3,2,0,,AdebAd00
382,Jeremiah Pharms,28,NWE,DT,16,5,0,0,0,0,0,0,0,0,0,0,2.0,33,16,17,4,5,0,,PharJe00
383,Dante Stills,25,ARI,DT,16,10,0,0,0,0,1,1,0,0,0,0,4.5,42,20,22,4,6,0,,StilDa01
384,Jeffery Simmons,27,TEN,DT,16,16,0,0,0,0,4,2,0,2,0,0,5.0,76,41,35,11,9,0,PB,SimmJe01
385,Teair Tart,27,LAC,DT,17,0,1,4,0,4,2,1,1,1,0,0,1.0,29,15,14,5,5,0,,TartTe00
386,Linval Joseph,36,DAL,DT,17,0,0,0,0,0,0,1,0,0,0,0,2.0,19,9,10,2,3,0,,JoseLi99
387,Raekwon Davis,27,IND,DT,17,0,0,0,0,0,1,0,0,0,0,0,0.0,15,7,8,1,0,0,,DaviRa03
388,Chris Williams,26,CHI,DT,17,1,0,0,0,0,0,0,0,0,0,0,3.0,23,17,6,3,7,0,,WillCh08
389,Malcolm Roach,26,DEN,DT,17,1,0,0,0,0,2,1,0,1,0,0,2.5,43,18,25,5,8,0,,RoacMa01
390,Moro Ojomo,23,PHI,DT,17,1,0,0,0,0,0,0,0,0,0,0,0.0,20,6,14,0,5,0,,OjomMo00
391,Derrick Nnadi,28,KAN,DT,17,1,0,0,0,0,0,0,0,0,0,0,0.0,11,3,8,0,0,0,,NnadDe00
392,Thomas Booker,25,PHI,DT,17,1,0,0,0,0,1,0,0,0,0,0,1.0,18,8,10,2,2,0,,BookTh00
393,Roy Robertson-Harris,31,2TM,DT,17,2,0,0,0,0,1,0,0,0,0,0,2.0,20,10,10,4,5,0,,RobeRo00
394,Da'Shawn Hand,29,MIA,DT,17,2,0,0,0,0,1,1,0,1,0,0,1.0,31,20,11,5,4,0,,HandDa00
395,Elijah Chatman,24,NYG,DT,17,3,0,0,0,0,0,0,0,1,0,0,1.0,21,11,10,2,3,0,,ChatEl00
396,Taven Bryan,28,IND,DT,17,6,0,0,0,0,1,0,0,1,0,0,1.0,20,11,9,3,2,0,,BryaTa00
397,Milton Williams,25,PHI,DT,17,7,0,0,0,0,1,1,0,1,0,0,5.0,24,11,13,7,10,0,,WillMi08
398,Jonah Laulu,24,LVR,DT,17,7,0,0,0,0,3,0,0,0,0,0,1.0,35,15,20,3,2,0,,LaulJo00
399,Johnathan Hankins,32,SEA,DT,17,8,1,0,0,0,1,0,0,0,0,0,1.0,30,15,15,5,2,0,,HankJo00
400,Bryan Bresee,23,NOR,DT,17,11,0,0,0,0,3,1,0,0,0,0,7.5,25,17,8,7,14,0,,BresBr00
